name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,cloudcover,visibility,solarradiation,solarenergy,severerisk,soilmoisture04,soilmoisture10,windspeed50,conditions,description,icon,stations,source,windspeed,uvindex,soilmoisture01
india,2020-10-16,92.9,66.6,79.6,91.3,66.6,79.0,56.8,48.7,0.0,0,0.0,,0.0,1.7,226.6,19.5,,,4.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,4.7,8.0,0.7
india,2020-10-17,94.1,65.9,77.9,94.9,65.9,77.9,59.4,56.0,0.0,0,0.0,,4.9,1.7,220.0,19.2,,,4.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,3.4,8.0,0.7
india,2020-10-18,94.0,66.0,78.9,91.6,66.0,78.4,56.9,50.6,0.0,0,0.0,,2.6,1.6,222.7,19.2,,,4.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,8.1,8.0,0.7
india,2020-10-19,92.0,63.5,78.1,91.5,63.5,77.6,56.7,50.8,0.0,0,0.0,,10.1,1.7,220.2,18.9,,,4.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,42183099999",obs,10.3,8.0,0.7
india,2020-10-20,92.9,61.4,76.2,91.5,61.4,75.6,54.7,51.3,0.0,0,0.0,,0.0,1.8,225.4,19.4,,,4.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,5.3,8.0,0.7
india,2020-10-21,94.4,62.3,77.0,92.0,62.3,76.4,56.6,54.1,0.0,0,0.0,,7.0,1.8,197.7,17.0,,,4.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,4.7,8.0,0.7
india,2020-10-22,91.1,66.9,77.1,89.7,66.9,77.1,58.6,55.2,0.0,0,0.0,,60.1,1.4,192.6,16.6,,,4.1,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,3.6,8.0,0.7
india,2020-10-23,92.2,61.7,76.0,91.3,61.7,75.9,57.9,57.2,0.0,0,0.0,,37.3,1.2,213.6,18.3,,,4.2,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,3.6,8.0,0.7
india,2020-10-24,90.8,62.0,75.1,88.9,62.0,74.7,55.3,53.8,0.0,0,0.0,,3.6,1.3,215.9,18.6,,,4.2,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,8.1,8.0,0.7
india,2020-10-25,91.1,60.9,74.6,94.3,60.9,75.1,59.3,61.5,0.0,0,0.0,,0.1,1.3,213.0,18.2,,,4.2,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,4.7,8.0,0.7
india,2020-10-26,91.1,62.7,75.0,90.4,62.7,74.8,57.0,56.7,0.0,0,0.0,,28.0,1.3,178.9,15.5,,,4.3,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,4.8,6.0,0.7
india,2020-10-27,87.9,61.8,73.9,86.6,61.8,73.7,55.9,55.7,0.0,0,0.0,,0.0,1.4,212.8,18.3,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,9.7,8.0,0.7
india,2020-10-28,87.5,57.7,72.0,85.4,57.7,71.7,54.5,57.0,0.0,0,0.0,,0.0,1.2,211.5,18.2,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,4.7,8.0,0.7
india,2020-10-29,87.3,58.3,71.0,85.1,58.3,70.5,53.3,58.3,0.0,0,0.0,,0.0,1.0,207.3,18.0,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,3.4,8.0,0.7
india,2020-10-30,87.4,59.0,72.0,85.2,59.0,71.5,53.7,57.0,0.0,0,0.0,,0.0,1.2,206.7,18.0,,,4.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,8.0,0.7
india,2020-10-31,87.5,59.3,71.9,85.6,59.3,71.6,54.4,57.2,0.0,0,0.0,,0.0,1.1,206.7,18.0,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,9.3,8.0,0.7
india,2020-11-01,86.0,54.2,70.2,84.1,54.2,69.9,51.6,54.4,0.0,0,0.0,,0.0,1.2,207.2,18.1,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,8.6,8.0,0.7
india,2020-11-02,85.0,55.6,68.2,83.3,55.6,67.9,49.4,55.5,0.0,0,0.0,,0.0,1.4,206.8,18.1,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,8.1,8.0,0.7
india,2020-11-03,85.6,54.4,68.1,83.4,54.4,67.7,51.6,59.6,0.0,0,0.0,,0.0,1.4,205.3,17.9,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,8.0,0.7
india,2020-11-04,81.5,55.5,67.4,80.9,55.5,67.3,52.1,60.7,0.0,0,0.0,,0.0,0.9,196.4,17.0,,,4.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,5.9,7.0,0.7
india,2020-11-05,86.2,56.5,68.7,84.8,56.5,68.3,51.7,59.6,0.0,0,0.0,,4.2,0.8,198.8,17.1,,,4.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.6,7.0,0.7
india,2020-11-06,86.1,56.7,67.9,85.0,56.7,67.7,52.0,60.6,0.0,0,0.0,,0.0,0.9,197.8,17.1,,,4.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.5,7.0,0.8
india,2020-11-07,83.2,56.2,68.8,82.2,56.2,68.6,52.6,60.0,0.0,0,0.0,,0.0,0.8,197.1,17.1,,,4.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,7.0,0.8
india,2020-11-08,82.6,55.9,67.2,82.2,55.9,67.1,53.2,64.9,0.0,0,0.0,,0.0,0.6,196.1,16.9,,,4.5,,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,4.7,7.0,0.8
india,2020-11-09,81.4,54.6,65.9,81.6,54.6,65.9,54.7,71.3,0.0,0,0.0,,4.8,0.5,193.2,16.8,,,4.5,,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,4.7,7.0,0.8
india,2020-11-10,83.1,55.1,66.1,83.1,55.1,66.0,55.6,71.9,0.0,0,0.0,,7.5,0.5,189.0,16.3,,,4.5,,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,7.0,0.8
india,2020-11-11,83.3,56.5,67.5,83.6,56.5,67.5,55.7,69.1,0.0,0,0.0,,2.2,1.1,182.7,15.8,,,4.5,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,6.9,7.0,0.8
india,2020-11-12,82.5,56.5,68.5,82.5,56.5,68.5,55.7,67.3,0.0,0,0.0,,3.7,1.2,182.4,15.6,,,4.5,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,4.7,7.0,0.8
india,2020-11-13,84.8,57.2,68.3,83.7,57.2,68.2,55.6,68.0,0.0,0,0.0,,0.1,1.1,184.0,15.9,,,4.5,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,4.3,7.0,0.8
india,2020-11-14,82.1,54.8,66.5,83.0,54.8,66.6,56.8,72.8,0.0,0,0.0,,4.7,0.7,183.9,15.9,,,4.5,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,3.4,7.0,0.8
india,2020-11-15,83.8,56.6,68.6,83.3,56.6,68.5,57.5,70.3,0.024,100,4.17,rain,36.2,0.7,156.3,13.7,,,4.5,,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,9.2,6.0,0.8
india,2020-11-16,76.8,63.9,69.0,76.8,63.9,69.0,62.2,79.6,0.0,0,0.0,,67.8,1.4,105.3,9.0,,,4.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,9.4,5.0,1.1
india,2020-11-17,77.9,57.2,67.0,77.9,57.2,67.0,56.9,72.4,0.0,0,0.0,,32.2,1.5,160.6,13.9,,,4.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,6.0,1.1
india,2020-11-18,76.1,55.7,64.0,76.1,55.7,64.0,52.8,69.2,0.0,0,0.0,,9.3,1.3,181.0,15.7,,,4.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,7.0,1.1
india,2020-11-19,76.8,53.2,63.1,76.8,53.2,63.1,50.1,65.6,0.0,0,0.0,,4.1,1.3,177.3,15.4,,,4.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,7.0,1.0
india,2020-11-20,76.3,50.8,62.5,76.3,50.8,62.5,48.7,63.8,0.0,0,0.0,,0.0,1.3,181.7,15.8,,,4.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,7.0,1.0
india,2020-11-21,75.0,48.2,61.0,75.0,46.3,60.9,46.4,63.1,0.0,0,0.0,,0.0,1.3,183.3,15.9,,,4.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,7.0,1.0
india,2020-11-22,74.6,49.0,59.5,74.6,49.0,59.5,44.3,60.7,0.0,0,0.0,,17.9,1.4,180.3,15.6,,,4.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.8,7.0,0.9
india,2020-11-23,76.0,47.8,60.3,76.0,47.8,60.3,46.0,63.5,0.0,0,0.0,,24.8,1.1,177.2,15.4,,,4.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,5.8,7.0,0.9
india,2020-11-24,75.6,48.7,61.4,75.6,48.7,61.4,46.9,62.5,0.0,0,0.0,,51.3,1.0,156.0,13.5,,,4.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,6.0,0.9
india,2020-11-25,73.4,52.1,63.3,73.4,52.1,63.3,50.5,65.2,0.0,0,0.0,,71.0,0.7,104.2,9.0,,,4.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,4.0,0.9
india,2020-11-26,76.4,59.0,66.6,76.4,59.0,66.6,53.6,65.4,0.0,0,0.0,,55.2,1.4,146.2,12.6,,,4.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,6.9,6.0,0.9
india,2020-11-27,78.6,53.6,63.9,78.6,53.6,63.9,51.4,67.0,0.0,0,0.0,,0.0,1.7,173.6,15.1,,,4.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote",obs,8.9,7.0,0.9
india,2020-11-28,77.9,53.4,63.3,77.9,53.4,63.3,49.7,64.7,0.0,0,0.0,,0.0,1.6,174.5,15.3,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,7.0,0.9
india,2020-11-29,77.1,48.9,61.3,77.1,48.9,61.3,47.4,63.8,0.0,0,0.0,,5.9,1.6,174.6,15.1,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.0,7.0,0.9
india,2020-11-30,77.2,48.2,60.5,77.2,48.2,60.5,48.0,66.8,0.0,0,0.0,,3.8,1.2,170.1,14.6,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.3,7.0,0.8
india,2020-12-01,79.2,50.1,62.6,79.2,50.1,62.6,50.8,69.1,0.0,0,0.0,,0.0,0.9,167.7,14.5,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,5.0,6.0,0.8
india,2020-12-02,79.1,51.1,63.5,79.1,51.1,63.5,50.2,65.9,0.0,0,0.0,,0.0,1.1,169.2,14.6,,,4.2,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,9.2,6.0,0.8
india,2020-12-03,79.7,50.0,62.8,79.7,50.0,62.8,50.9,69.0,0.0,0,0.0,,0.0,1.0,166.9,14.4,,,4.2,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,6.0,0.8
india,2020-12-04,81.0,50.9,63.2,81.2,50.9,63.3,51.5,69.4,0.0,0,0.0,,6.9,0.9,164.5,14.2,,,4.2,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,6.0,0.8
india,2020-12-05,80.2,55.1,65.5,81.0,55.1,65.5,55.2,72.0,0.0,0,0.0,,0.0,0.9,162.6,14.0,,,4.2,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,6.0,0.8
india,2020-12-06,81.1,56.3,66.8,81.3,56.3,66.8,56.6,72.8,0.0,0,0.0,,2.7,0.9,161.8,14.2,,,4.2,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,6.0,0.8
india,2020-12-07,78.1,55.4,63.7,78.1,55.4,63.7,58.3,84.4,0.0,0,0.0,,25.0,0.5,161.6,13.9,,,4.3,,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,6.0,0.8
india,2020-12-08,80.0,53.3,64.1,80.4,53.3,64.2,54.3,74.1,0.0,0,0.0,,0.8,0.8,161.1,14.0,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,5.8,6.0,0.8
india,2020-12-09,82.4,53.3,65.1,81.5,53.3,65.0,54.1,71.4,0.0,0,0.0,,1.6,1.2,160.2,14.0,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,6.0,0.8
india,2020-12-10,80.9,54.8,66.2,80.9,54.8,66.2,54.7,70.0,0.0,0,0.0,,2.0,1.2,156.1,13.4,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,4.7,6.0,0.8
india,2020-12-11,75.6,55.2,64.9,75.6,55.2,64.9,56.5,76.3,0.0,0,0.0,,43.2,1.0,142.1,12.2,,,4.3,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,8.1,6.0,0.8
india,2020-12-12,70.6,56.7,62.9,70.6,56.7,62.9,59.3,88.7,0.0,0,0.0,,71.5,0.7,105.1,8.9,,,4.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,4.0,0.9
india,2020-12-13,67.4,52.3,58.2,67.4,52.3,58.2,53.9,87.0,0.0,0,0.0,,25.7,1.0,162.7,13.9,,,4.4,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,6.0,0.9
india,2020-12-14,62.6,49.0,55.6,62.6,47.2,55.3,48.9,80.0,0.0,0,0.0,,4.0,1.4,167.8,14.6,,,4.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,6.0,0.9
india,2020-12-15,64.1,43.1,53.5,64.1,42.1,53.1,47.3,81.6,0.0,0,0.0,,1.4,1.0,168.8,14.6,,,4.5,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,7.0,0.9
india,2020-12-16,63.5,44.6,52.0,63.5,43.2,51.3,46.9,84.7,0.0,0,0.0,,12.6,0.8,167.9,14.4,,,4.5,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,6.0,0.9
india,2020-12-17,58.1,41.0,48.4,58.1,35.2,46.1,44.3,86.8,0.0,0,0.0,,16.6,1.0,168.8,14.5,,,4.6,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,11.4,7.0,0.9
india,2020-12-18,67.1,41.0,52.1,67.1,37.1,50.7,39.2,66.3,0.0,0,0.0,,0.0,1.5,167.4,14.4,,,4.6,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,11.4,6.0,0.9
india,2020-12-19,71.0,42.8,53.9,71.0,40.0,53.3,41.5,65.7,0.0,0,0.0,,1.7,1.3,167.4,14.4,,,4.6,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,10.3,6.0,0.9
india,2020-12-20,71.6,42.2,55.1,71.6,42.2,54.9,42.7,66.6,0.0,0,0.0,,29.6,1.1,163.1,14.0,,,4.6,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,6.0,0.9
india,2020-12-21,72.1,45.8,56.6,72.1,45.8,56.5,46.3,71.3,0.0,0,0.0,,37.1,1.0,144.1,12.3,,,4.6,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,7.3,6.0,0.9
india,2020-12-22,73.1,45.7,56.1,73.1,45.7,56.1,46.1,73.3,0.0,0,0.0,,30.5,0.7,162.1,14.0,,,4.6,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,7.1,6.0,0.9
india,2020-12-23,72.5,43.2,56.0,72.5,43.2,56.0,47.5,76.6,0.0,0,0.0,,9.6,0.7,166.3,14.4,,,4.5,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,5.8,6.0,0.9
india,2020-12-24,72.5,44.0,56.1,72.5,44.0,56.1,48.0,77.5,0.0,0,0.0,,4.2,0.6,166.9,14.5,,,4.5,,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,5.0,6.0,0.8
india,2020-12-25,70.8,44.3,55.7,70.8,44.3,55.5,46.5,75.4,0.0,0,0.0,,2.5,0.9,167.4,14.5,,,4.5,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,9.2,6.0,0.8
india,2020-12-26,70.6,44.6,55.0,70.6,44.6,54.8,45.1,72.2,0.0,0,0.0,,10.9,0.9,166.7,14.4,,,4.5,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,6.9,6.0,0.8
india,2020-12-27,69.8,46.1,57.8,69.8,46.1,57.8,48.0,72.5,0.0,0,0.0,,36.7,0.7,164.5,14.3,,,4.5,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,12.8,6.0,0.8
india,2020-12-28,66.2,45.7,55.6,66.2,45.7,55.6,41.0,60.6,0.0,0,0.0,,13.9,1.4,170.3,14.6,,,4.5,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.1,7.0,0.8
india,2020-12-29,63.6,42.4,51.0,63.6,41.1,50.3,42.1,73.9,0.0,0,0.0,,0.0,1.3,169.6,14.5,,,4.5,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,6.0,0.8
india,2020-12-30,60.1,41.0,49.7,60.1,36.4,48.4,44.5,83.9,0.0,0,0.0,,23.5,0.8,168.9,14.5,,,4.6,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,6.9,7.0,0.8
india,2020-12-31,61.6,42.7,48.8,61.6,40.0,48.1,45.5,89.4,0.0,0,0.0,,56.3,0.4,164.6,14.3,,,4.6,,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,5.8,6.0,0.8
india,2021-01-01,64.6,38.6,50.3,64.6,38.6,50.3,43.2,79.3,0.0,0,0.0,,15.1,0.4,161.3,13.9,,,4.6,,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,6.0,0.8
india,2021-01-02,66.2,45.9,56.2,66.2,45.9,56.1,48.7,77.9,0.036,100,8.33,rain,71.8,0.7,97.2,8.2,,,4.6,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,5.0,0.9
india,2021-01-03,62.6,51.9,57.0,62.6,51.9,57.0,53.9,90.1,1.443,100,12.5,rain,80.2,0.7,122.1,10.7,,,4.6,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,10.3,5.0,1.1
india,2021-01-04,71.0,53.9,61.2,71.0,53.9,61.2,59.4,94.2,0.218,100,12.5,rain,70.7,0.5,124.5,10.9,,,4.6,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,11.4,6.0,1.3
india,2021-01-05,69.2,58.2,62.7,69.2,58.2,62.7,60.9,93.8,0.046,100,8.33,rain,85.6,1.0,112.9,9.6,,,4.6,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,9.2,5.0,1.4
india,2021-01-06,68.6,58.9,61.6,68.6,58.9,61.6,60.2,95.2,2.292,100,12.5,rain,57.4,0.6,125.4,10.7,,,4.6,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,7.8,5.0,1.4
india,2021-01-07,67.0,54.5,61.3,67.0,54.5,61.3,58.4,90.6,0.0,0,0.0,,45.0,0.6,126.9,11.0,,,4.5,,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,5.0,1.4
india,2021-01-08,61.4,52.5,56.4,61.4,52.5,56.4,54.1,92.2,0.0,0,0.0,,74.9,0.7,130.8,11.4,,,4.6,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,5.0,1.3
india,2021-01-09,66.9,51.8,58.3,66.9,51.8,58.3,55.4,90.5,0.0,0,0.0,,67.1,0.7,148.1,12.9,,,4.7,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,5.0,1.3
india,2021-01-10,59.5,48.2,52.5,59.5,44.1,51.4,48.4,86.8,0.0,0,0.0,,31.3,0.8,179.1,15.4,,,4.7,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,10.3,7.0,1.3
india,2021-01-11,61.9,44.6,52.2,61.9,41.3,51.0,47.8,86.2,0.0,0,0.0,,23.4,0.9,178.0,15.2,,,4.7,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote",obs,10.3,7.0,1.3
india,2021-01-12,60.8,43.0,50.9,60.8,42.9,50.7,46.4,85.5,0.0,0,0.0,,6.8,0.7,178.2,15.5,,,4.7,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote",obs,10.1,7.0,1.2
india,2021-01-13,61.1,40.8,49.9,61.1,40.8,49.1,45.0,84.4,0.0,0,0.0,,2.1,0.6,180.8,15.6,,,4.7,,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote",obs,7.4,7.0,1.2
india,2021-01-14,66.2,40.0,52.1,66.2,40.0,52.1,46.7,84.1,0.0,0,0.0,,28.6,0.4,169.5,14.5,,,4.7,,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,4.7,7.0,1.2
india,2021-01-15,69.8,45.9,55.6,69.8,45.9,55.6,50.6,85.6,0.0,0,0.0,,32.4,0.4,174.7,15.1,,,4.7,,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote",obs,4.7,7.0,1.2
india,2021-01-16,62.6,46.4,51.9,62.6,44.2,51.6,48.5,89.4,0.0,0,0.0,,50.0,0.3,157.5,13.6,,,4.8,,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,6.7,7.0,1.2
india,2021-01-17,57.4,42.8,50.5,57.4,40.0,49.8,47.7,90.6,0.0,0,0.0,,33.7,0.3,157.2,13.6,,,4.8,,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,12.8,7.0,1.2
india,2021-01-18,66.5,50.0,57.4,66.5,50.0,57.4,53.2,86.9,0.004,100,4.17,rain,76.7,0.6,106.3,9.3,,,4.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote",obs,8.1,4.0,1.2
india,2021-01-19,67.6,47.9,55.2,67.6,47.9,55.2,51.7,88.5,0.0,0,0.0,,32.8,0.4,172.8,15.0,,,4.9,,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote",obs,9.2,7.0,1.2
